instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_888,NCT03940807,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the criteria for the trial, but there are some details we need to confirm. We will need to check if your adenomyosis meets the required thickness on MRI,"
nli4pr_test_949,NCT02825238,entailment,match,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems you do not meet the eligibility criteria for this clinical trial. The trial is specifically looking for patients with knee osteoarthritis, which is not what you described. You mentioned issu"
nli4pr_test_1234,NCT02740322,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems you might not be eligible for this specific clinical trial due to age and hearing health criteria. However, we need more details to confirm."",   ""supported_patient_fact"
nli4pr_test_199,NCT04758624,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you provided, you seem to meet some of the criteria for this trial, but we need to check a few things before we can decide if you're eligible."",   ""suppo"
nli4pr_test_1380,NCT02532140,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need to check a few things first."",   ""supported_patient_facts"": [""you are 63 years old"", ""you have a stomach lesion that shows typical features of stomach ca"
nli4pr_test_1314,NCT04417023,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for this trial, but we need more details to confirm. Please let us know if you have any additional information about your condition."",   ""sup"
nli4pr_test_670,NCT03597360,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you've given, it seems like you might be a good candidate for our trial, but we need to check a few more details before we can decide."",   ""supported_pat"
nli4pr_test_309,NCT04579848,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this study. However, there are some details we need to confirm. We will check if your hand symptoms align with the study's d"
nli4pr_test_809,NCT02667483,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to fit the age range for the trial, but we need more information about his health status and muscle function to decide if he can join the study."",   ""supported_patient_facts"": [""He is 8 years old."", ""H"
nli4pr_test_1075,NCT00905736,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for the trial, but there are some details we need to check further."",   ""supported_patient_facts"": [     ""you have been sufferin"
nli4pr_test_838,NCT02301481,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need more information to confirm. Please let us know if you have any questions or if you can provide details about your medical history."",   ""supported_patien"
nli4pr_test_867,NCT01747018,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with the inclusion criteria for this trial. However, we need more details to confirm if you meet all the requirements. Please let us know about your medica"
nli4pr_test_543,NCT04684641,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation seems to align with some parts of the study criteria, but there are some details we need to check further."",   ""supported_patient_facts"": [""you are 30 years old"", ""you have azoospermia"", ""you are sexua"
nli4pr_test_1355,NCT03637595,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need a few more pieces of information to decide if you can join our study."",   ""supported_patient_facts"": [""you are 47 years old"", ""you have osteoarthritis"", ""you have be"
nli4pr_test_1448,NCT00390104,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on the information you provided, it seems like you might be eligible for our study, but we need to check a few things before we can confirm."",   ""supported_patient_fac"
nli4pr_test_940,NCT02494440,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, we need more details to decide if you can join our study. We need to know your exact date of last menstrual period and confirm that you haven't been using hormonal birth contro"
nli4pr_test_538,NCT02557126,entailment,match,likely_match,match,True,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the clinical trial. However, we need to check a few more details."",   ""supported_patient_facts"": [""you have been diagnosed with gout"", ""you take Lopurin to preve"
nli4pr_test_591,NCT02062229,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation seems concerning, but we need more information to decide if you can join our study. Please let us know about your full medical history and any ongoing treatments."",   ""supported_patient_facts"": [""you a"
nli4pr_test_56,NCT03120078,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the general age and health criteria for the trial. However, there are some details missing or unclear that need to be checked."",   ""supported_patient_facts"": [""y"
