judge,_key,baseline_id,backbone,case_id,reference_trial,semantic_leak,taxonomy,suspect_doc,claim_excerpt,rationale
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_02,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_02,NCT01482130,0,none,,,The answer contains generic clinical language and does not make any specific factual claims that are supported only by a non-selected trial. No leakage or factual error is present.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_03,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_03,NCT00865358,1,T1,NCT02108509,the study requires a bone density scan to confirm your low bone density,"The claim about requiring a bone density scan is not supported by the selected trial NCT00865358 but aligns with content from NCT02108509, which discusses bone density in the context of chronic pancreatitis."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_04,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_04,NCT00800644,1,T1,NCT02743559,no specific mention of maternal vitamin D levels during pregnancy,"The claim about maternal vitamin D levels during pregnancy is supported by NCT02743559, which discusses the role of vitamin D in bone health, but is not mentioned in the selected trial NCT00800644."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_05,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_05,NCT02584972,1,T1,NCT04064710,it seems like your age and having a vertebral fracture might make you eligible for the study,"The claim about age and vertebral fracture eligibility is supported by NCT04064710, which includes criteria for vertebral fractures and age, but not by the selected trial NCT02584972, which focuses on children with autism spectrum disorder."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_06,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_06,NCT02984384,0,none,,,"The answer discusses blood thinner exclusion criteria, which is directly supported by the selected trial NCT02984384. No content from non-selected trials is referenced or paraphrased."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_07,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_07,NCT04660656,0,none,,,The answer is fully supported by the selected trial NCT04660656 and does not include any factual claims that are specific to non-selected trials. It uses generic clinical language relevant to the selected trial.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_08,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_08,NCT01737242,0,none,,,The answer contains generic clinical language about eligibility and study requirements that does not reference any specific factual claim from the non-selected trials. No semantic leakage or factual error is present.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_09,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_09,NCT01645904,1,T2,,"if you're in Group 3, you'll use the final version of the website and share your thoughts again",The claim about Group 3 using the final version of the website and sharing thoughts again is not supported by the selected trial (NCT01645904) or any non-selected trial. It appears to be a plausible but unsupported completion.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_10,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_10,NCT03850899,1,T2,,"The study involves reviewing your medical records, answering questions about your health, and completing questionnaires.","The claim about answering questions and completing questionnaires is not supported by the selected trial (NCT03850899) and is not explicitly found in any non-selected trial, making it a plausible but unsupported completion."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_11,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_11,NCT02830828,1,T1,NCT02268539,"Risks include the use of an implantable device for rhythm monitoring after an ablation procedure, which carries a very small risk of implantation.",The claim about the use of an implantable device for rhythm monitoring after an ablation procedure is supported only by NCT02268539 and not by the selected trial NCT02830828.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_12,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_12,NCT04471363,0,none,,,The answer only includes eligibility criteria explicitly supported by the selected trial NCT04471363 and does not introduce any content from non-selected trials.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_13,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_13,NCT01710072,1,T1,NCT00289666,your medical records from your pulmonary doctor will need to be reviewed for information about the results of your sleep study,"The claim about reviewing medical records from a pulmonary doctor for sleep study results is directly supported by NCT00289666, not by the selected trial NCT01710072."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_14,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_14,NCT00816998,0,none,,"This study requires a specific type of wrist fracture called a closed unstable distal radius fracture. It also includes fractures classified as AO Type A or C fractures, with or without an ulnar styloid fracture.",The claims about the required fracture types are fully supported by the selected trial NCT00816998 and do not rely on information from any non-selected trial.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_15,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_15,NCT00738998,1,T2,,we don't have enough details about your bone problems to determine if you qualify,The claim about needing more details regarding 'bone problems' to determine eligibility is unsupported by the selected trial (NCT00738998) and not directly supported by any non-selected trial. It appears to be a plausible but fabricated detail.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_001,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_001,NCT00413855,1,T1,NCT02497183,This study is looking at how well ultrasound works compared to CT scans in diagnosing acute appendicitis.,"The claim about comparing ultrasound to CT scans for diagnosing acute appendicitis is supported by NCT02497183, not the selected trial NCT00413855, which focuses on chronic or recurrent abdominal pain."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_002,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_002,NCT00413855,1,T1,NCT02497183,"We require your full medical records, including results from your computed tomography (CT) scan and laboratory tests.","The claim about requiring CT scan results is not supported by the selected trial NCT00413855 but aligns with details from NCT02497183, which discusses CT scans as the gold standard for diagnosing acute appendicitis."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_003,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_003,NCT00413855,1,T1,NCT03791229,"Risks and side effects include wound site infections, postoperative intestinal adhesions and obstruction, peritonitis, bleeding, inguinal hernia, and chronic abdominal pain.","The claim about risks and side effects is supported by NCT03791229, which discusses complications of appendectomy, but is not supported by the selected trial NCT00413855, which does not mention these risks."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_004,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_004,NCT00413855,0,none,,,The answer strictly adheres to the eligibility criteria and exclusions stated in the selected trial NCT00413855. No content from non-selected trials is referenced or paraphrased.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_005,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_005,NCT03791229,1,T1,NCT00413855,having right lower abdominal pain lasting more than three months and experiencing continuous pain or at least one pain attack in the month before joining the trial,"The claim about right lower abdominal pain lasting more than three months and experiencing continuous pain or at least one pain attack in the prior month is directly supported by NCT00413855, not the selected trial NCT03791229."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_006,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_006,NCT02855892,0,none,,,The answer contains only generic clinical language about enlarged prostate symptoms and does not make any specific factual claims tied to non-selected trials.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_007,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_007,NCT02855892,0,none,,,The answer aligns with the eligibility criteria of the selected trial NCT02855892 and does not introduce any factual claims supported only by non-selected trials. All details are consistent with the selected trial's protocol.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_008,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_008,NCT02855892,0,none,,,The answer contains only factual claims that are directly supported by the selected trial (NCT02855892) or are generic clinical language applicable to any trial. No content is uniquely supported by a non-selected trial.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_009,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_009,NCT02855892,0,none,,,The answer contains only generic clinical language and factual claims directly supported by the selected trial NCT02855892. No content from non-selected trials was leaked.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_010,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_010,NCT02855892,0,none,,,"The answer contains generic clinical language about confirming prostate volume, maximum flow rate, and PSA level, which aligns with the selected trial (NCT02855892) and does not introduce any unsupported or cross-trial claims."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_011,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_011,NCT00843310,1,T1,NCT00792142,"They are testing a combination of drugs called bortezomib, thalidomide, and dexamethasone.","The claim about testing the combination of bortezomib, thalidomide, and dexamethasone is supported by NCT00792142 but not by the selected trial NCT00843310, indicating cross-trial contamination."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_012,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_012,NCT01207765,1,T2,,"Your condition includes recurrent disease, systemic amyloidosis, and end-stage renal disease requiring hemodialysis.",The claim about systemic amyloidosis and end-stage renal disease requiring hemodialysis is not supported by the selected trial (NCT01207765) or any non-selected trial. It appears to be a plausible but unsupported completion.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_013,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_013,NCT00843310,1,T1,NCT00792142,"In this clinical trial, you will receive bortezomib, thalidomide, and dexamethasone.","The claim about receiving bortezomib, thalidomide, and dexamethasone is supported by NCT00792142, not the selected trial NCT00843310, which does not mention these specific treatments."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_014,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_014,NCT00843310,1,T1,NCT01605032,"We will look at whether you've had chemotherapy or radiation within the last four weeks, and if you've had an autologous stem cell transplant.",The claim about checking chemotherapy or radiation within the last four weeks and autologous stem cell transplant history is supported by NCT01605032 but not by the selected trial NCT00843310.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_015,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_015,NCT00843310,0,none,,,The answer contains generic clinical language applicable to any trial and does not make any specific factual claims tied to the selected or non-selected trials.
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_016,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_016,NCT03876652,1,T2,,"The study involves procedures like echocardiography and hypoxic gas administration, which carry risks.","The claim about echocardiography and hypoxic gas administration is unsupported by the selected trial (NCT03876652) and does not align with any non-selected trial, indicating a plausible but fabricated detail."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_017,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_017,NCT04530149,1,T1,NCT03876652,It seems like you might be interested in a clinical trial for vasovagal syncope.,"The claim about vasovagal syncope is supported only by NCT03876652, a non-selected trial, and not by the selected trial NCT04530149, which focuses on rib fractures and pain management."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_018,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_018,NCT04530149,1,T1,NCT03876652,"The trial focuses on patients with neurally mediated syncope, which is different from your condition of vasovagal syncope.","The claim about the trial focusing on neurally mediated syncope is supported only by NCT03876652, not the selected trial NCT04530149. This constitutes cross-trial contamination."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_019,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_019,NCT04530149,1,T1,NCT03876652,"Your condition seems to align with vasovagal syncope, which is a type of syncope that can be treated with cardiac pacing therapy.","The claim about vasovagal syncope and its treatment with cardiac pacing therapy is supported by NCT03876652, not the selected trial NCT04530149, which focuses on rib fractures and pain management."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_020,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_020,NCT04530149,1,T1,NCT03876652,it sounds like you might be interested in a clinical trial for vasovagal syncope,"The claim about vasovagal syncope aligns with the focus of NCT03876652, a non-selected trial, and is not supported by the selected trial NCT04530149, which focuses on rib fractures and pain management."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_021,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_021,NCT00921609,1,T1,NCT02629549,This clinical trial is looking at how well certain tests work after a surgery called transsphenoidal surgery for a condition called acromegaly.,"The claim about the trial focusing on tests after transsphenoidal surgery is not supported by the selected trial (NCT00921609) but is consistent with details from NCT02629549, which discusses transsphenoidal surgery as a primary treatment."
gpt4o,B2_prompt_guard|Qwen__Qwen2.5-3B-Instruct|case_paraphrase_022,B2_prompt_guard,Qwen/Qwen2.5-3B-Instruct,case_paraphrase_022,NCT00921609,1,T1,NCT04066569,You will also have an MRI of the pituitary done at 12 weeks and 1 year after surgery.,"The claim about MRI timing (12 weeks and 1 year after surgery) is not supported by the selected trial NCT00921609 but aligns with details from NCT04066569, indicating cross-trial contamination."
